league,season,team,player,league_id,season,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,source,player_std
GER-Bundesliga,2021,Hertha Berlin,Matteo Guendouzi,3,2020,122,5759,M S,24,1809,2,0.7871310003101826,2,0.7871310003101826,1,1.8100112052634358,17,18,5,0,5.1469280906021595,3.2640011124312878,understat,matteo guendouzi
GER-Bundesliga,2021,Hertha Berlin,Matteo Guendouzi,3,2020,122,5759,M S,24,1809,2,0.7871310003101826,2,0.7871310003101826,1,1.8100112052634358,17,18,5,0,5.1469280906021595,3.2640011124312878,understat,matteo guendouzi
GER-Bundesliga,2021,Hertha Berlin,Maximilian Mittelstädt,3,2020,122,419,D F M S,27,1818,0,0.4100666046142578,0,0.4100666046142578,2,2.1814262056723237,16,23,3,0,4.717669147998095,3.461029026657343,understat,maximilian mittelstädt
GER-Bundesliga,2021,Hertha Berlin,Maximilian Mittelstädt,3,2020,122,419,D F M S,27,1818,0,0.4100666046142578,0,0.4100666046142578,2,2.1814262056723237,16,23,3,0,4.717669147998095,3.461029026657343,understat,maximilian mittelstädt
GER-Bundesliga,2021,Hertha Berlin,Márton Dárdai,3,2020,122,8398,D M S,12,823,0,0.04091620072722435,0,0.04091620072722435,1,0.47908999025821686,2,4,0,0,1.1241841036826372,1.105202803388238,understat,márton dárdai
GER-Bundesliga,2021,Hertha Berlin,Márton Dárdai,3,2020,122,8398,D M S,12,823,0,0.04091620072722435,0,0.04091620072722435,1,0.47908999025821686,2,4,0,0,1.1241841036826372,1.105202803388238,understat,márton dárdai
GER-Bundesliga,2021,Hertha Berlin,Nemanja Radonjic,3,2020,122,7160,F M S,12,588,1,1.840517794713378,1,1.840517794713378,2,1.2875832747668028,15,9,1,0,5.262489564716816,2.5170988589525223,understat,nemanja radonjic
GER-Bundesliga,2021,Hertha Berlin,Nemanja Radonjic,3,2020,122,7160,F M S,12,588,1,1.840517794713378,1,1.840517794713378,2,1.2875832747668028,15,9,1,0,5.262489564716816,2.5170988589525223,understat,nemanja radonjic
GER-Bundesliga,2021,Hertha Berlin,Niklas Stark,3,2020,122,418,D M S,33,2793,0,0.9545541983097792,0,0.9545541983097792,0,0.8615972883999348,12,7,2,0,4.592623327858746,4.164103735238314,understat,niklas stark
GER-Bundesliga,2021,Hertha Berlin,Niklas Stark,3,2020,122,418,D M S,33,2793,0,0.9545541983097792,0,0.9545541983097792,0,0.8615972883999348,12,7,2,0,4.592623327858746,4.164103735238314,understat,niklas stark
GER-Bundesliga,2021,Hertha Berlin,Omar Alderete,3,2020,122,8986,D S,17,1295,0,0.19849240221083164,0,0.19849240221083164,0,0.07843990065157413,6,3,2,0,2.2861130153760314,2.2194732120260596,understat,omar alderete
GER-Bundesliga,2021,Hertha Berlin,Omar Alderete,3,2020,122,8986,D S,17,1295,0,0.19849240221083164,0,0.19849240221083164,0,0.07843990065157413,6,3,2,0,2.2861130153760314,2.2194732120260596,understat,omar alderete
GER-Bundesliga,2021,Hertha Berlin,Peter Pekarík,3,2020,122,443,D S,23,1723,3,1.5625508073717356,3,1.5625508073717356,1,0.8000666983425617,7,9,4,0,5.361038196831942,3.570916762575507,understat,peter pekarík
GER-Bundesliga,2021,Hertha Berlin,Peter Pekarík,3,2020,122,443,D S,23,1723,3,1.5625508073717356,3,1.5625508073717356,1,0.8000666983425617,7,9,4,0,5.361038196831942,3.570916762575507,understat,peter pekarík
GER-Bundesliga,2021,Hertha Berlin,Rune Jarstein,3,2020,122,19,GK,8,720,0,0.0,0,0.0,0,0.0,0,0,0,0,0.16857079975306988,0.16857079975306988,understat,rune jarstein
GER-Bundesliga,2021,Hertha Berlin,Rune Jarstein,3,2020,122,19,GK,8,720,0,0.0,0,0.0,0,0.0,0,0,0,0,0.16857079975306988,0.16857079975306988,understat,rune jarstein
GER-Bundesliga,2021,Hertha Berlin,Sami Khedira,3,2020,122,1292,M S,9,384,0,0.045892998576164246,0,0.045892998576164246,1,0.7879002839326859,1,3,1,0,1.5523746144026518,1.1209518164396286,understat,sami khedira
GER-Bundesliga,2021,Hertha Berlin,Sami Khedira,3,2020,122,1292,M S,9,384,0,0.045892998576164246,0,0.045892998576164246,1,0.7879002839326859,1,3,1,0,1.5523746144026518,1.1209518164396286,understat,sami khedira
GER-Bundesliga,2021,Hertha Berlin,Santiago Ascacibar,3,2020,122,6289,M S,13,770,1,0.25301570259034634,1,0.25301570259034634,0,0.24517979845404625,7,6,2,0,2.889634057879448,2.693853121250868,understat,santiago ascacibar
GER-Bundesliga,2021,Hertha Berlin,Santiago Ascacibar,3,2020,122,6289,M S,13,770,1,0.25301570259034634,1,0.25301570259034634,0,0.24517979845404625,7,6,2,0,2.889634057879448,2.693853121250868,understat,santiago ascacibar
GER-Bundesliga,2021,Hertha Berlin,Vladimir Darida,3,2020,122,27,F M S,27,1930,1,1.723465017043054,1,1.723465017043054,6,4.508810508996248,27,35,5,1,8.710349779576063,4.0410528080537915,understat,vladimir darida
GER-Bundesliga,2021,Hertha Berlin,Vladimir Darida,3,2020,122,27,F M S,27,1930,1,1.723465017043054,1,1.723465017043054,6,4.508810508996248,27,35,5,1,8.710349779576063,4.0410528080537915,understat,vladimir darida
GER-Bundesliga,2021,Hoffenheim,Andrej Kramaric,3,2020,120,956,F M S,28,2386,20,15.52560031786561,15,11.736730325967073,5,4.0724228313192725,95,38,2,0,18.05768814869225,5.372286731377244,understat,andrej kramaric
GER-Bundesliga,2021,Hoffenheim,Andrej Kramaric,3,2020,120,956,F M S,28,2386,20,15.52560031786561,15,11.736730325967073,5,4.0724228313192725,95,38,2,0,18.05768814869225,5.372286731377244,understat,andrej kramaric
GER-Bundesliga,2021,Hoffenheim,Christoph Baumgartner,3,2020,120,7422,F M S,31,2393,6,5.605290146544576,6,5.605290146544576,3,3.540220429189503,61,34,6,0,14.063401749357581,8.4560822006315,understat,christoph baumgartner
GER-Bundesliga,2021,Hoffenheim,Christoph Baumgartner,3,2020,120,7422,F M S,31,2393,6,5.605290146544576,6,5.605290146544576,3,3.540220429189503,61,34,6,0,14.063401749357581,8.4560822006315,understat,christoph baumgartner
GER-Bundesliga,2021,Hoffenheim,Dennis Geiger,3,2020,120,6081,M,9,678,1,0.2452864982187748,1,0.2452864982187748,1,1.178456598892808,7,12,4,1,2.809795832261443,1.9006628021597862,understat,dennis geiger
GER-Bundesliga,2021,Hoffenheim,Dennis Geiger,3,2020,120,6081,M,9,678,1,0.2452864982187748,1,0.2452864982187748,1,1.178456598892808,7,12,4,1,2.809795832261443,1.9006628021597862,understat,dennis geiger
GER-Bundesliga,2021,Hoffenheim,Diadie Samassékou,3,2020,120,7868,M,31,2597,0,0.5090669943019748,0,0.5090669943019748,2,1.7055718814954162,16,10,3,0,11.426894823089242,9.868041288107634,understat,diadie samassékou
GER-Bundesliga,2021,Hoffenheim,Diadie Samassékou,3,2020,120,7868,M,31,2597,0,0.5090669943019748,0,0.5090669943019748,2,1.7055718814954162,16,10,3,0,11.426894823089242,9.868041288107634,understat,diadie samassékou
GER-Bundesliga,2021,Hoffenheim,Ermin Bicakcic,3,2020,120,84,D,2,128,1,0.1707870066165924,1,0.1707870066165924,0,0.006729059852659702,2,1,1,0,0.4132530093193054,0.40652400255203247,understat,ermin bicakcic
GER-Bundesliga,2021,Hoffenheim,Ermin Bicakcic,3,2020,120,84,D,2,128,1,0.1707870066165924,1,0.1707870066165924,0,0.006729059852659702,2,1,1,0,0.4132530093193054,0.40652400255203247,understat,ermin bicakcic
GER-Bundesliga,2021,Hoffenheim,Florian Grillitsch,3,2020,120,116,D F M S,26,1892,2,2.144049392081797,2,2.144049392081797,1,1.8991437014192343,20,16,4,1,11.27082690782845,8.603483263403177,understat,florian grillitsch
GER-Bundesliga,2021,Hoffenheim,Florian Grillitsch,3,2020,120,116,D F M S,26,1892,2,2.144049392081797,2,2.144049392081797,1,1.8991437014192343,20,16,4,1,11.27082690782845,8.603483263403177,understat,florian grillitsch
GER-Bundesliga,2021,Hoffenheim,Georginio Rutter,3,2020,120,6937,F S,9,229,1,0.42532270587980747,1,0.42532270587980747,0,0.08006180077791214,6,2,0,0,1.070053679868579,0.6440596049651504,understat,georginio rutter
GER-Bundesliga,2021,Hoffenheim,Georginio Rutter,3,2020,120,6937,F S,9,229,1,0.42532270587980747,1,0.42532270587980747,0,0.08006180077791214,6,2,0,0,1.070053679868579,0.6440596049651504,understat,georginio rutter
GER-Bundesliga,2021,Hoffenheim,Håvard Nordtveit,3,2020,120,202,D S,12,688,0,0.11709379963576794,0,0.11709379963576794,0,0.8619145005941391,3,4,1,0,1.7064531110227108,1.553563203662634,understat,håvard nordtveit
GER-Bundesliga,2021,Hoffenheim,Håvard Nordtveit,3,2020,120,202,D S,12,688,0,0.11709379963576794,0,0.11709379963576794,0,0.8619145005941391,3,4,1,0,1.7064531110227108,1.553563203662634,understat,håvard nordtveit
GER-Bundesliga,2021,Hoffenheim,Ihlas Bebou,3,2020,120,6271,D F M S,32,2193,9,9.119971761479974,9,9.119971761479974,7,5.329366520047188,48,39,3,0,15.292172404006124,5.0866442220285535,understat,ihlas bebou
GER-Bundesliga,2021,Hoffenheim,Ihlas Bebou,3,2020,120,6271,D F M S,32,2193,9,9.119971761479974,9,9.119971761479974,7,5.329366520047188,48,39,3,0,15.292172404006124,5.0866442220285535,understat,ihlas bebou
GER-Bundesliga,2021,Hoffenheim,Ishak Belfodil,3,2020,120,3834,F S,14,601,0,1.4857040718197823,0,1.4857040718197823,1,0.6725011286325753,11,7,0,0,3.2486152835190296,1.2448656186461449,understat,ishak belfodil
GER-Bundesliga,2021,Hoffenheim,Ishak Belfodil,3,2020,120,3834,F S,14,601,0,1.4857040718197823,0,1.4857040718197823,1,0.6725011286325753,11,7,0,0,3.2486152835190296,1.2448656186461449,understat,ishak belfodil
GER-Bundesliga,2021,Hoffenheim,Jacob Bruun Larsen,3,2020,120,5355,M S,2,88,0,0.0,0,0.0,0,0.028813200071454048,0,1,0,0,0.1301622036844492,0.10134900361299515,understat,jacob bruun larsen
GER-Bundesliga,2021,Hoffenheim,Jacob Bruun Larsen,3,2020,120,5355,M S,2,88,0,0.0,0,0.0,0,0.028813200071454048,0,1,0,0,0.1301622036844492,0.10134900361299515,understat,jacob bruun larsen
GER-Bundesliga,2021,Hoffenheim,Joshua Brenet,3,2020,120,7026,S,1,1,0,0.006729059852659702,0,0.006729059852659702,0,0.0,1,0,0,0,0.006729059852659702,0.0,understat,joshua brenet
GER-Bundesliga,2021,Hoffenheim,Joshua Brenet,3,2020,120,7026,S,1,1,0,0.006729059852659702,0,0.006729059852659702,0,0.0,1,0,0,0,0.006729059852659702,0.0,understat,joshua brenet
GER-Bundesliga,2021,Hoffenheim,Kasim Nuhu,3,2020,120,7024,D S,12,986,0,0.7733834953978658,0,0.7733834953978658,0,0.08105890080332756,7,2,0,0,2.7540366388857365,2.2853403352200985,understat,kasim nuhu
GER-Bundesliga,2021,Hoffenheim,Kasim Nuhu,3,2020,120,7024,D S,12,986,0,0.7733834953978658,0,0.7733834953978658,0,0.08105890080332756,7,2,0,0,2.7540366388857365,2.2853403352200985,understat,kasim nuhu
GER-Bundesliga,2021,Hoffenheim,Kevin Akpoguma,3,2020,120,6327,D M S,16,1184,1,0.08354509808123112,1,0.08354509808123112,0,0.3715801052749157,2,2,1,0,2.555944200605154,2.1743557937443256,understat,kevin akpoguma
GER-Bundesliga,2021,Hoffenheim,Kevin Akpoguma,3,2020,120,6327,D M S,16,1184,1,0.08354509808123112,1,0.08354509808123112,0,0.3715801052749157,2,2,1,0,2.555944200605154,2.1743557937443256,understat,kevin akpoguma
GER-Bundesliga,2021,Hoffenheim,Kevin Vogt,3,2020,120,133,D S,24,1838,0,0.014795299619436264,0,0.014795299619436264,1,0.3189610857516527,1,4,6,0,6.372333215549588,6.063106749206781,understat,kevin vogt
GER-Bundesliga,2021,Hoffenheim,Kevin Vogt,3,2020,120,133,D S,24,1838,0,0.014795299619436264,0,0.014795299619436264,1,0.3189610857516527,1,4,6,0,6.372333215549588,6.063106749206781,understat,kevin vogt
GER-Bundesliga,2021,Hoffenheim,Klauss,3,2020,120,8815,S,4,39,0,0.05389939993619919,0,0.05389939993619919,0,0.11796299740672112,1,2,0,0,0.22811399772763252,0.05625170096755028,understat,klauss
GER-Bundesliga,2021,Hoffenheim,Klauss,3,2020,120,8815,S,4,39,0,0.05389939993619919,0,0.05389939993619919,0,0.11796299740672112,1,2,0,0,0.22811399772763252,0.05625170096755028,understat,klauss
GER-Bundesliga,2021,Hoffenheim,Marco John,3,2020,120,9108,D M S,14,1001,0,0.14795750100165606,0,0.14795750100165606,0,1.5884136874228716,5,10,1,0,4.947336856275797,3.3565421905368567,understat,marco john
GER-Bundesliga,2021,Hoffenheim,Marco John,3,2020,120,9108,D M S,14,1001,0,0.14795750100165606,0,0.14795750100165606,0,1.5884136874228716,5,10,1,0,4.947336856275797,3.3565421905368567,understat,marco john
GER-Bundesliga,2021,Hoffenheim,Maximilian Beier,3,2020,120,8137,S,3,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,maximilian beier
GER-Bundesliga,2021,Hoffenheim,Maximilian Beier,3,2020,120,8137,S,3,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,maximilian beier
GER-Bundesliga,2021,Hoffenheim,Melayro Bogarde,3,2020,120,8192,D S,9,272,0,0.10656270198523998,0,0.10656270198523998,1,0.19820360094308853,4,5,1,0,0.8018705956637859,0.5660995058715343,understat,melayro bogarde
GER-Bundesliga,2021,Hoffenheim,Melayro Bogarde,3,2020,120,8192,D S,9,272,0,0.10656270198523998,0,0.10656270198523998,1,0.19820360094308853,4,5,1,0,0.8018705956637859,0.5660995058715343,understat,melayro bogarde
GER-Bundesliga,2021,Hoffenheim,Mijat Gacinovic,3,2020,120,290,D F M S,23,790,0,1.7657894995063543,0,1.7657894995063543,2,2.2121075093746185,13,11,5,0,5.801727630198002,2.9655663054436445,understat,mijat gacinovic
GER-Bundesliga,2021,Hoffenheim,Mijat Gacinovic,3,2020,120,290,D F M S,23,790,0,1.7657894995063543,0,1.7657894995063543,2,2.2121075093746185,13,11,5,0,5.801727630198002,2.9655663054436445,understat,mijat gacinovic
GER-Bundesliga,2021,Hoffenheim,Munas Dabbur,3,2020,120,8140,F M S,22,1003,4,5.188749678432941,4,4.431054659187794,0,0.5485603883862495,28,13,2,0,6.793062217533588,2.2213279083371162,understat,munas dabbur
GER-Bundesliga,2021,Hoffenheim,Munas Dabbur,3,2020,120,8140,F M S,22,1003,4,5.188749678432941,4,4.431054659187794,0,0.5485603883862495,28,13,2,0,6.793062217533588,2.2213279083371162,understat,munas dabbur
GER-Bundesliga,2021,Hoffenheim,Oliver Baumann,3,2020,120,73,GK,31,2790,0,0.0,0,0.0,0,0.0,0,0,1,0,4.126995349302888,4.126995349302888,understat,oliver baumann
GER-Bundesliga,2021,Hoffenheim,Oliver Baumann,3,2020,120,73,GK,31,2790,0,0.0,0,0.0,0,0.0,0,0,1,0,4.126995349302888,4.126995349302888,understat,oliver baumann
GER-Bundesliga,2021,Hoffenheim,Pavel Kaderábek,3,2020,120,74,D M S,20,1589,0,0.9385992498137057,0,0.9385992498137057,3,2.426882103085518,10,21,3,0,6.218852907419205,3.87396477162838,understat,pavel kaderábek
GER-Bundesliga,2021,Hoffenheim,Pavel Kaderábek,3,2020,120,74,D M S,20,1589,0,0.9385992498137057,0,0.9385992498137057,3,2.426882103085518,10,21,3,0,6.218852907419205,3.87396477162838,understat,pavel kaderábek
GER-Bundesliga,2021,Hoffenheim,Philipp Pentke,3,2020,120,7869,GK,3,270,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7444090321660042,0.7444090321660042,understat,philipp pentke
GER-Bundesliga,2021,Hoffenheim,Philipp Pentke,3,2020,120,7869,GK,3,270,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7444090321660042,0.7444090321660042,understat,philipp pentke
GER-Bundesliga,2021,Hoffenheim,Robert Skov,3,2020,120,7867,D F M S,23,1179,1,1.79882219620049,1,1.79882219620049,0,1.8304345877841115,33,18,0,1,4.511635299772024,2.133094597607851,understat,robert skov
GER-Bundesliga,2021,Hoffenheim,Robert Skov,3,2020,120,7867,D F M S,23,1179,1,1.79882219620049,1,1.79882219620049,0,1.8304345877841115,33,18,0,1,4.511635299772024,2.133094597607851,understat,robert skov
GER-Bundesliga,2021,Hoffenheim,Ryan Sessegnon,3,2020,120,6837,D M S,23,1567,2,0.7834270186722279,2,0.7834270186722279,3,1.5961727667599916,5,16,4,0,4.771410923451185,2.77591679058969,understat,ryan sessegnon
GER-Bundesliga,2021,Hoffenheim,Ryan Sessegnon,3,2020,120,6837,D M S,23,1567,2,0.7834270186722279,2,0.7834270186722279,3,1.5961727667599916,5,16,4,0,4.771410923451185,2.77591679058969,understat,ryan sessegnon
GER-Bundesliga,2021,Hoffenheim,Sargis Adamyan,3,2020,120,7900,M S,18,450,2,2.107714050449431,2,2.107714050449431,3,2.1937891021370888,23,11,2,0,5.8887376226484776,1.6728625111281872,understat,sargis adamyan
GER-Bundesliga,2021,Hoffenheim,Sargis Adamyan,3,2020,120,7900,M S,18,450,2,2.107714050449431,2,2.107714050449431,3,2.1937891021370888,23,11,2,0,5.8887376226484776,1.6728625111281872,understat,sargis adamyan
GER-Bundesliga,2021,Hoffenheim,Sebastian Rudy,3,2020,120,90,D M S,27,1863,1,0.6407137960195541,1,0.6407137960195541,2,2.660704354289919,16,32,4,0,10.199578456580639,8.030789989978075,understat,sebastian rudy
GER-Bundesliga,2021,Hoffenheim,Sebastian Rudy,3,2020,120,90,D M S,27,1863,1,0.6407137960195541,1,0.6407137960195541,2,2.660704354289919,16,32,4,0,10.199578456580639,8.030789989978075,understat,sebastian rudy
GER-Bundesliga,2021,Hoffenheim,Stefan Posch,3,2020,120,5329,D S,26,2128,0,0.6768453978002071,0,0.6768453978002071,0,0.7313292007893324,10,14,9,1,6.018431558273733,5.625804679468274,understat,stefan posch
GER-Bundesliga,2021,Hoffenheim,Stefan Posch,3,2020,120,5329,D S,26,2128,0,0.6768453978002071,0,0.6768453978002071,0,0.7313292007893324,10,14,9,1,6.018431558273733,5.625804679468274,understat,stefan posch
GER-Bundesliga,2021,Mainz 05,Aarón Martín,3,2020,125,5133,D M S,5,259,0,0.02439800091087818,0,0.02439800091087818,0,0.18288936000317335,1,3,0,0,0.07561110146343708,0.0414297990500927,understat,aarón martín
GER-Bundesliga,2021,Mainz 05,Aarón Martín,3,2020,125,5133,D M S,5,259,0,0.02439800091087818,0,0.02439800091087818,0,0.18288936000317335,1,3,0,0,0.07561110146343708,0.0414297990500927,understat,aarón martín
GER-Bundesliga,2021,Mainz 05,Alexander Hack,3,2020,125,52,D S,21,1365,1,0.34788590110838413,1,0.34788590110838413,0,0.3729514880105853,7,6,2,0,3.81569535844028,3.5319993756711483,understat,alexander hack
GER-Bundesliga,2021,Mainz 05,Alexander Hack,3,2020,125,52,D S,21,1365,1,0.34788590110838413,1,0.34788590110838413,0,0.3729514880105853,7,6,2,0,3.81569535844028,3.5319993756711483,understat,alexander hack
GER-Bundesliga,2021,Mainz 05,Bote Baku,3,2020,125,6708,D M S,34,2877,6,3.724283391609788,6,3.724283391609788,6,4.480605527758598,35,43,1,0,15.081191949546337,8.065021788701415,understat,bote baku
GER-Bundesliga,2021,Mainz 05,Bote Baku,3,2020,125,6708,D M S,34,2877,6,3.724283391609788,6,3.724283391609788,6,4.480605527758598,35,43,1,0,15.081191949546337,8.065021788701415,understat,bote baku
GER-Bundesliga,2021,Mainz 05,Daniel Brosinski,3,2020,125,38,D M S,21,1437,2,1.8527224194258451,0,0.3371688034385443,1,2.578037118539214,10,27,0,0,5.620027482509613,4.200796553865075,understat,daniel brosinski
GER-Bundesliga,2021,Mainz 05,Daniel Brosinski,3,2020,125,38,D M S,21,1437,2,1.8527224194258451,0,0.3371688034385443,1,2.578037118539214,10,27,0,0,5.620027482509613,4.200796553865075,understat,daniel brosinski
GER-Bundesliga,2021,Mainz 05,Danny Latza,3,2020,125,43,F M S,29,1810,0,1.5235892850905657,0,1.5235892850905657,2,1.7410470275208354,22,24,8,0,5.20104880258441,2.5874674282968044,understat,danny latza
GER-Bundesliga,2021,Mainz 05,Danny Latza,3,2020,125,43,F M S,29,1810,0,1.5235892850905657,0,1.5235892850905657,2,1.7410470275208354,22,24,8,0,5.20104880258441,2.5874674282968044,understat,danny latza
GER-Bundesliga,2021,Mainz 05,Dong-Won Ji,3,2020,125,276,S,6,47,0,0.0,0,0.0,0,0.058108601719141006,0,1,1,0,0.08476000092923641,0.026651399210095406,understat,dongwon ji
GER-Bundesliga,2021,Mainz 05,Dong-Won Ji,3,2020,125,276,S,6,47,0,0.0,0,0.0,0,0.058108601719141006,0,1,1,0,0.08476000092923641,0.026651399210095406,understat,dongwon ji
GER-Bundesliga,2021,Mainz 05,Edimilson Fernandes,3,2020,125,1673,D M S,14,844,0,0.44182856660336256,0,0.44182856660336256,1,1.2974782204255462,12,11,1,0,2.5280385622754693,1.60669781640172,understat,edimilson fernandes
GER-Bundesliga,2021,Mainz 05,Edimilson Fernandes,3,2020,125,1673,D M S,14,844,0,0.44182856660336256,0,0.44182856660336256,1,1.2974782204255462,12,11,1,0,2.5280385622754693,1.60669781640172,understat,edimilson fernandes
GER-Bundesliga,2021,Mainz 05,Finn Dahmen,3,2020,125,6596,GK,3,270,0,0.0,0,0.0,0,0.0,0,0,0,0,0.36247000098228455,0.36247000098228455,understat,finn dahmen
GER-Bundesliga,2021,Mainz 05,Finn Dahmen,3,2020,125,6596,GK,3,270,0,0.0,0,0.0,0,0.0,0,0,0,0,0.36247000098228455,0.36247000098228455,understat,finn dahmen
GER-Bundesliga,2021,Mainz 05,Issah Abass,3,2020,125,7181,S,2,14,0,0.0,0,0.0,0,0.0,0,0,0,0,0.04522240161895752,0.04522240161895752,understat,issah abass
GER-Bundesliga,2021,Mainz 05,Issah Abass,3,2020,125,7181,S,2,14,0,0.0,0,0.0,0,0.0,0,0,0,0,0.04522240161895752,0.04522240161895752,understat,issah abass
GER-Bundesliga,2021,Mainz 05,Jean-Paul Boëtius,3,2020,125,7107,F M S,31,2086,2,3.3356855027377605,2,3.3356855027377605,4,6.803743686527014,29,34,5,0,13.248810466378927,6.524871790781617,understat,jeanpaul boëtius
GER-Bundesliga,2021,Mainz 05,Jean-Paul Boëtius,3,2020,125,7107,F M S,31,2086,2,3.3356855027377605,2,3.3356855027377605,4,6.803743686527014,29,34,5,0,13.248810466378927,6.524871790781617,understat,jeanpaul boëtius
GER-Bundesliga,2021,Mainz 05,Jean-Philippe Mateta,3,2020,125,5735,F S,15,1008,7,8.414153879508376,6,7.656383937224746,1,1.3461813041940331,28,12,2,0,9.505507020279765,1.2976232189685106,understat,jeanphilippe mateta
GER-Bundesliga,2021,Mainz 05,Jean-Philippe Mateta,3,2020,125,5735,F S,15,1008,7,8.414153879508376,6,7.656383937224746,1,1.3461813041940331,28,12,2,0,9.505507020279765,1.2976232189685106,understat,jeanphilippe mateta
GER-Bundesliga,2021,Mainz 05,Jeremiah St. Juste,3,2020,125,7813,D,32,2880,0,1.663720685057342,0,1.663720685057342,1,0.2569551970809698,22,6,4,0,7.274313883855939,7.078424414619803,understat,jeremiah st juste
GER-Bundesliga,2021,Mainz 05,Jeremiah St. Juste,3,2020,125,7813,D,32,2880,0,1.663720685057342,0,1.663720685057342,1,0.2569551970809698,22,6,4,0,7.274313883855939,7.078424414619803,understat,jeremiah st juste
GER-Bundesliga,2021,Mainz 05,Jonathan Burkardt,3,2020,125,7108,D F M S,29,1389,2,3.638251444324851,2,3.638251444324851,0,1.9553392119705677,29,13,0,0,7.114943573251367,2.102234533056617,understat,jonathan burkardt
GER-Bundesliga,2021,Mainz 05,Jonathan Burkardt,3,2020,125,7108,D F M S,29,1389,2,3.638251444324851,2,3.638251444324851,0,1.9553392119705677,29,13,0,0,7.114943573251367,2.102234533056617,understat,jonathan burkardt
GER-Bundesliga,2021,Mainz 05,Karim Onisiwo,3,2020,125,2631,F M S,31,1844,4,4.838212939910591,4,4.838212939910591,0,1.9522582776844501,55,19,2,0,8.310807656496763,2.171635951846838,understat,karim onisiwo
GER-Bundesliga,2021,Mainz 05,Karim Onisiwo,3,2020,125,2631,F M S,31,1844,4,4.838212939910591,4,4.838212939910591,0,1.9522582776844501,55,19,2,0,8.310807656496763,2.171635951846838,understat,karim onisiwo
GER-Bundesliga,2021,Mainz 05,Kevin Stöger,3,2020,125,7058,M S,19,514,3,1.6995514379814267,3,1.6995514379814267,0,1.0339438943192363,9,11,3,0,3.896443411707878,1.5237307008355856,understat,kevin stoger
GER-Bundesliga,2021,Mainz 05,Kevin Stöger,3,2020,125,7058,M S,19,514,3,1.6995514379814267,3,1.6995514379814267,0,1.0339438943192363,9,11,3,0,3.896443411707878,1.5237307008355856,understat,kevin stoger
GER-Bundesliga,2021,Mainz 05,Leandro Barreiro Martins,3,2020,125,7109,M S,29,2325,2,4.806379362940788,2,4.806379362940788,2,2.341297250241041,33,19,5,0,11.087319895625114,4.184132680296898,understat,leandro barreiro martins
GER-Bundesliga,2021,Mainz 05,Leandro Barreiro Martins,3,2020,125,7109,M S,29,2325,2,4.806379362940788,2,4.806379362940788,2,2.341297250241041,33,19,5,0,11.087319895625114,4.184132680296898,understat,leandro barreiro martins
GER-Bundesliga,2021,Mainz 05,Levin Öztunali,3,2020,125,118,D M S,17,742,1,0.5195694118738174,1,0.5195694118738174,2,1.0538693852722645,6,9,0,0,2.316780498251319,1.1017849911004305,understat,levin oztunali
GER-Bundesliga,2021,Mainz 05,Levin Öztunali,3,2020,125,118,D M S,17,742,1,0.5195694118738174,1,0.5195694118738174,2,1.0538693852722645,6,9,0,0,2.316780498251319,1.1017849911004305,understat,levin oztunali
GER-Bundesliga,2021,Mainz 05,Luca Kilian,3,2020,125,7807,D S,6,380,0,0.07768759876489639,0,0.07768759876489639,0,0.02654840052127838,1,1,1,0,0.7599644139409065,0.7334160134196281,understat,luca kilian
GER-Bundesliga,2021,Mainz 05,Luca Kilian,3,2020,125,7807,D S,6,380,0,0.07768759876489639,0,0.07768759876489639,0,0.02654840052127838,1,1,1,0,0.7599644139409065,0.7334160134196281,understat,luca kilian
GER-Bundesliga,2021,Mainz 05,Merveille Papela,3,2020,125,9178,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,merveille papela
GER-Bundesliga,2021,Mainz 05,Merveille Papela,3,2020,125,9178,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,merveille papela
GER-Bundesliga,2021,Mainz 05,Moussa Niakhate,3,2020,125,5989,D,32,2867,3,2.3970590978860855,2,1.6394441276788712,1,1.683492073789239,10,16,8,1,8.025235576555133,6.658010860905051,understat,moussa niakhate
GER-Bundesliga,2021,Mainz 05,Moussa Niakhate,3,2020,125,5989,D,32,2867,3,2.3970590978860855,2,1.6394441276788712,1,1.683492073789239,10,16,8,1,8.025235576555133,6.658010860905051,understat,moussa niakhate
GER-Bundesliga,2021,Mainz 05,Niklas Tauer,3,2020,125,8847,S,5,56,0,0.0,0,0.0,0,0.0636558011174202,0,1,0,0,0.0636558011174202,0.0,understat,niklas tauer
GER-Bundesliga,2021,Mainz 05,Niklas Tauer,3,2020,125,8847,S,5,56,0,0.0,0,0.0,0,0.0636558011174202,0,1,0,0,0.0636558011174202,0.0,understat,niklas tauer
GER-Bundesliga,2021,Mainz 05,Paul Nebel,3,2020,125,8846,S,4,46,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,understat,paul nebel
